DIRECTORIO,SECUENCIA_PH,SECUENCIA_P,SECUENCIA_ENCUESTA,TIPO,P3077,P3078,P3079,P3080,P3081,P3082,P3083,P3084,P2990,P3085,P3099,CLASE_TE,COD_DEPTO,AREA,F_EXP
7141899,1,1,2,1,2,1,700000,2,,2,,2,2,24,60,2,25,"",326.264363055164
7141899,1,1,3,1,2,1,700000,2,,2,,2,2,36,55,2,25,"",326.264363055164
7141927,1,2,1,2,,2,,2,,,,2,2,10,37,1,15,"",141.204150861221
7141943,1,1,1,1,2,2,637500,2,,2,,2,2,12,38,1,15,"",134.681270162493
7141943,1,1,1,3,,1,,2,,,,2,2,24,18,1,15,"",134.681270162493
7141943,1,1,2,1,2,2,637500,2,,2,,2,2,24,40,1,15,"",134.681270162493
7141943,1,1,3,1,2,2,637500,2,,2,,2,2,24,50,1,15,"",134.681270162493
7141943,1,1,4,1,2,2,637500,2,,2,,2,2,18,30,1,15,"",134.681270162493
7141949,1,1,1,1,2,1,1000000,2,,2,,2,2,240,32,1,15,"",130.823858255707
7141950,1,1,1,1,2,2,700000,2,,2,,2,2,24,45,1,15,"",111.254251991094
7141950,1,1,2,1,2,2,800000,2,,2,,2,2,24,50,1,15,"",111.254251991094
7141950,1,4,1,1,2,2,100000,2,,2,,2,2,5,27,1,15,"",111.254251991094
7141960,1,1,1,3,,1,,2,,,,2,2,24,29,2,15,"",111.781858468222
7141963,1,1,1,2,,2,,2,,,,2,2,360,62,2,15,"",110.233351229191
7141987,1,2,1,2,,1,,2,,,,2,2,9,42,2,15,"",211.626409094834
7141989,1,1,1,2,,2,,2,,,,2,2,86,55,2,15,"",96.556281213182
7141997,1,1,1,3,,2,,2,,,,2,2,120,53,2,15,"",90.4386163433152
7142001,1,1,1,3,,1,,2,,,,2,2,60,25,2,15,"",90.4386163433152
7142001,1,1,2,3,,1,,2,,,,2,2,60,27,2,15,"",90.4386163433152
7142033,1,1,1,1,2,1,150000,2,,2,,2,2,4,45,2,54,"",27.5001458926596
7142042,1,1,1,1,2,1,800000,2,,2,,2,2,4,30,2,54,"",13.7293865374422
7142080,1,2,1,1,2,1,480000,2,,2,,2,2,18,16,1,63,"",26.6232963817251
7142118,1,1,1,3,,1,,2,,,,2,2,60,66,1,63,"",36.9013983551957
7142150,1,2,1,3,,2,,2,,,,2,2,9,26,1,73,"",80.7848113751242
7142168,1,1,1,2,,2,,2,,,,2,2,252,53,1,73,"",97.4177225051586
7142176,1,1,1,1,2,1,500000,2,,2,,2,2,6,23,1,73,"",95.1354281792535
7142187,1,1,1,2,,1,,2,,,,2,2,90,30,1,73,"",130.49398035308
7142189,1,1,1,3,,2,,2,,,,2,2,40,30,1,73,"",143.466307524377
7142196,1,1,1,3,,2,,2,,,,2,2,120,26,2,73,"",43.1931032135098
7142220,1,1,1,1,2,1,600000,2,,2,,2,2,18,40,2,73,"",43.8280169485978
7142220,1,1,1,3,,1,,2,,,,2,2,48,22,2,73,"",43.8280169485978
7142220,1,1,2,3,,1,,2,,,,2,2,48,20,2,73,"",43.8280169485978
7142258,1,1,1,2,,2,,2,,,,2,2,121,34,1,73,"",70.3244618704209
7142276,1,1,1,1,2,1,100000,2,,2,,2,2,12,36,2,73,"",53.5456321858798
7142276,1,1,2,1,2,2,150000,2,,2,,2,2,25,45,2,73,"",53.5456321858798
7142337,1,1,1,1,1,1,1000000,1,205000,2,,1,1,24,58,2,66,"",23.3459062352684
7142337,1,1,2,1,1,1,1000000,1,205000,2,,1,1,18,48,2,66,"",23.3459062352684
7142337,1,1,3,1,1,2,1000000,1,205000,2,,1,1,36,45,2,66,"",23.3459062352684
7142337,1,1,4,1,1,2,1000000,1,205000,2,,1,1,10,10,2,66,"",23.3459062352684
7142361,1,1,1,1,1,1,1000000,2,,2,,2,2,120,45,1,66,"",29.7006284061224
7142411,1,1,1,3,,2,,2,,,,2,2,312,50,2,05,"",57.8108988621046
7142411,1,1,2,3,,1,,2,,,,2,2,36,19,2,05,"",57.8108988621046
7142415,1,4,1,1,2,1,320000,2,,2,,2,2,180,60,2,05,"",47.4399369628813
7142416,1,1,1,1,2,1,200000,2,,2,,2,2,36,48,2,05,"",39.9019913441112
7142418,1,1,1,1,2,1,350000,2,,2,,2,2,1,29,2,05,"",67.6144713641103
7142418,1,1,1,2,,1,,1,290000,,,2,2,3,32,2,05,"",67.6144713641103
7142418,1,1,2,1,2,1,350000,2,,2,,2,2,1,35,2,05,"",67.6144713641103
7142455,1,1,1,3,,2,,2,,,,2,2,6,48,2,23,"",148.547594074358
7142493,1,1,1,1,1,2,1500000,2,,2,,2,2,72,46,1,05,05,86.3392635054579
7142532,1,1,1,2,,1,,2,,,,2,2,72,61,1,05,05,76.9384706116436
7142552,1,1,1,3,,2,,2,,,,2,2,240,55,1,05,05,49.8622022827573
7142560,1,2,1,1,1,1,1141037,1,256371,1,1808333,1,2,24,99,1,05,05,94.2856041506556
7142560,1,2,2,1,1,1,1141037,1,256371,1,1808333,1,2,12,99,1,05,05,94.2856041506556
7142588,1,2,1,1,1,1,1500000,2,,2,,2,2,26,31,1,05,05,108.608181976842
7142590,1,1,1,2,,2,,2,,,,2,2,120,50,1,08,08,71.2910723895586
7142594,1,1,1,3,,2,,2,,,,2,2,9,19,1,08,08,58.5817626295231
7142607,1,2,1,3,,2,,2,,,,2,2,2,19,1,08,08,73.0233820270133
7142608,1,1,1,1,2,1,500000,2,,2,,2,2,60,36,1,08,08,65.3272409873506
7142608,1,1,1,2,,2,,2,,,,2,2,84,48,1,08,08,65.3272409873506
7142614,1,1,1,2,,2,,2,,,,2,2,384,50,1,08,08,68.4866527341469
7142622,1,2,1,1,2,2,400000,2,,2,,2,2,216,53,1,08,08,34.4973418480919
7142622,1,2,2,1,2,1,400000,2,,2,,2,2,36,55,1,08,08,34.4973418480919
7142632,1,3,1,3,,2,,2,,,,2,2,4,22,1,08,08,49.2017989215218
7142636,1,1,1,2,,2,,2,,,,2,2,72,50,1,08,08,58.1365829285091
7142643,1,1,1,2,,2,,2,,,,2,2,360,53,1,08,08,61.7373859791149
7142647,1,1,1,1,2,2,360000,2,,2,,2,2,33,44,1,08,08,39.5012029828955
7142657,1,1,1,1,2,2,750000,2,,2,,2,2,300,25,1,08,08,59.4092269912988
7142663,1,2,1,1,2,1,300000,2,,2,,2,2,12,22,1,08,08,56.3471694074531
7142677,1,1,1,1,2,1,1000000,2,,2,,2,2,36,45,1,08,08,55.8110901853879
7142677,1,1,2,1,2,1,1000000,2,,2,,2,2,48,50,1,08,08,55.8110901853879
7142679,1,1,1,2,,1,,2,,,,2,2,120,53,1,08,08,49.8768589556658
7142767,1,1,1,2,,1,,2,,,,2,2,6,36,1,08,08,45.7290686911454
7142767,1,1,2,2,,1,,2,,,,2,2,6,47,1,08,08,45.7290686911454
7142768,1,3,1,1,2,1,1500000,2,,2,,2,2,96,25,1,08,08,86.7801951537739
7142768,1,3,1,3,,2,,2,,,,2,2,120,60,1,08,08,86.7801951537739
7142811,1,2,1,1,2,1,1800000,2,,2,,2,2,6,35,1,11,11,176.641597113628
7142822,1,1,1,3,,2,,2,,,,2,2,72,40,1,11,11,220.078601423923
7142871,1,1,1,1,1,1,1000000,1,245000,1,238988,1,1,24,43,1,11,11,261.965215215802
7142871,1,1,1,2,,2,,1,312666,,,2,2,64,56,1,11,11,261.965215215802
7142882,1,1,1,2,,2,,2,,,,2,2,48,57,1,11,11,158.977437402265
7142901,1,1,1,2,,2,,2,,,,2,2,228,40,1,11,11,291.889428080062
7142992,1,2,1,2,,1,,2,,,,2,2,6,34,1,11,11,271.988866574624
7143004,1,1,1,3,,1,,2,,,,2,2,18,19,1,11,11,221.517155654625
7143007,1,1,1,3,,2,,2,,,,2,2,22,22,1,11,11,357.932074207332
7143012,1,1,1,1,2,2,400000,2,,2,,2,2,13,20,1,11,11,328.28018063812
7143012,1,1,2,1,2,2,400000,2,,2,,2,2,13,19,1,11,11,328.28018063812
7143023,1,1,1,1,2,2,150000,2,,2,,2,2,13,25,1,11,11,323.092060738385
7143023,1,1,2,1,2,2,900000,2,,2,,2,2,36,36,1,11,11,323.092060738385
7143023,1,1,3,1,2,1,1200000,2,,2,,2,2,8,23,1,11,11,323.092060738385
7143043,1,2,1,2,,1,,2,,,,2,2,25,41,1,11,11,200.486392440334
7143058,1,1,1,1,2,1,1600000,2,,2,,2,2,13,23,1,11,11,284.568848450677
7143058,1,1,1,2,,1,,1,382500,,,2,2,13,32,1,11,11,284.568848450677
7143058,1,1,2,1,2,2,1600000,2,,2,,2,2,13,32,1,11,11,284.568848450677
7143059,1,1,1,3,,1,,2,,,,2,2,30,34,1,11,11,323.493895041024
7143160,1,5,1,3,,2,,2,,,,2,2,14,40,1,13,13,25.5026975674855
7143162,1,1,1,3,,2,,2,,,,2,2,24,19,1,13,13,35.8181146505048
7143165,1,1,1,2,,1,,2,,,,2,2,26,35,1,13,13,15.9895624135729
7143252,1,2,1,2,,1,,2,,,,2,2,30,21,1,13,13,27.6210529725718
7143252,1,2,2,2,,1,,2,,,,2,2,27,27,1,13,13,27.6210529725718
7143281,1,2,1,2,,2,,2,,,,2,2,10,58,1,15,15,7.13383489109847
7143289,1,1,1,1,2,2,80000,2,,2,,2,2,7,23,1,15,15,3.61696927309854
7143289,1,1,1,3,,2,,2,,,,2,2,24,41,1,15,15,3.61696927309854
7143293,1,1,1,1,2,2,200000,2,,2,,2,2,3,37,1,15,15,4.3598521487548
7143304,1,1,2,1,2,2,180000,2,,2,,2,2,6,72,1,15,15,5.56356060133288
7143304,1,1,1,1,2,1,200000,2,,2,,2,2,6,72,1,15,15,5.56356060133288
7143323,1,1,1,1,2,1,700000,2,,2,,2,2,36,35,1,15,15,4.02058951621898
7143338,1,1,1,1,2,1,1417200,1,285000,2,,1,2,11,37,1,15,15,8.72713527468191
7143338,1,1,2,1,2,2,1417200,1,285000,2,,1,2,24,38,1,15,15,8.72713527468191
7143341,1,1,1,1,2,1,800000,2,,2,,2,2,3,24,1,15,15,6.54535145601143
7143387,1,1,1,1,2,1,1000000,3,127000,2,,2,2,1,37,1,17,17,16.3964559810366
7143387,1,1,2,1,2,1,1000000,3,127000,2,,2,2,1,30,1,17,17,16.3964559810366
7143387,1,1,3,1,2,1,1000000,3,127000,2,,2,2,1,37,1,17,17,16.3964559810366
7143395,1,2,1,2,,1,,2,,,,2,2,60,44,1,17,17,9.72217987441366
7143410,1,1,1,1,1,1,1000000,1,285000,2,,1,1,28,39,1,17,17,16.0925639657895
7143410,1,1,2,1,1,1,1000000,1,285000,2,,1,1,72,50,1,17,17,16.0925639657895
7143410,1,1,3,1,1,1,1000000,1,285000,2,,1,1,30,38,1,17,17,16.0925639657895
7143425,1,5,1,2,,2,,1,285000,,,1,2,62,28,1,17,17,19.1687806607258
7143485,1,1,1,1,2,1,1200000,2,,2,,2,2,18,45,1,17,17,11.0225435652851
7143485,1,1,2,1,1,2,1200000,2,,2,,2,2,18,38,1,17,17,11.0225435652851
7143487,1,1,1,1,1,1,1000000,2,,1,285000,1,1,20,28,1,17,17,15.0392502608105
7143487,1,1,2,1,1,1,1500000,1,285000,2,,1,1,25,26,1,17,17,15.0392502608105
7143487,1,1,3,1,2,1,1000000,1,285000,2,,1,1,6,32,1,17,17,15.0392502608105
7143508,1,2,1,3,,2,,2,,,,2,2,30,43,1,17,17,10.1006339046866
7143511,1,1,1,1,1,1,1000000,1,280000,1,40000,1,1,48,62,1,17,17,19.253795483209
7143511,1,1,2,1,1,1,1000000,1,280000,1,40000,1,1,4,33,1,17,17,19.253795483209
7143599,1,1,1,3,,1,,2,,,,2,2,165,52,1,18,18,5.41402169846794
7143599,1,1,2,3,,1,,2,,,,2,2,85,27,1,18,18,5.41402169846794
7143657,1,1,1,1,2,1,1000000,1,125000,1,2334575,1,1,1,25,1,18,18,6.56136353016764
7143657,1,1,2,1,2,1,1000000,1,125000,1,2334575,1,1,1,27,1,18,18,6.56136353016764
7143750,2,1,1,1,2,2,600000,2,,2,,2,2,36,40,1,19,19,15.736714700421
7143750,2,1,2,1,2,2,525000,2,,2,,2,2,6,35,1,19,19,15.736714700421
7143750,2,1,3,1,2,2,525000,2,,2,,2,2,2,26,1,19,19,15.736714700421
7143851,1,3,1,3,,2,,2,,,,2,2,3,22,1,20,20,13.7326455108228
7143957,1,2,1,1,2,2,643767,2,,2,,2,2,4,32,1,20,20,11.1150366866005
7143976,1,1,1,1,1,2,1000000,4,285000,2,,1,2,72,30,1,20,20,23.9270032989758
7143976,1,1,2,1,2,2,753150,2,,2,,2,2,9,25,1,20,20,23.9270032989758
7143996,1,1,1,3,,1,,2,,,,2,2,100,30,1,23,23,23.3552217461532
7144009,2,1,1,2,,1,,2,,,,2,2,10,45,1,23,23,5.47863761529973
7144062,1,1,1,1,1,1,300000,2,,2,,2,2,10,17,1,23,23,21.3374080239275
7144088,1,1,1,1,2,1,720000,2,,2,,2,2,4,23,1,25,"",157.128251180946
7144088,1,1,2,1,2,1,720000,2,,2,,2,2,4,25,1,25,"",157.128251180946
7144092,1,2,1,1,2,1,140000,2,,2,,2,2,18,26,1,25,"",111.968677568607
7144109,1,1,1,3,,1,,2,,,,2,2,120,40,1,41,41,17.2247252420675
7144125,1,1,1,2,,1,,2,,,,2,2,144,37,1,41,41,21.0958538216567
7144179,1,2,1,1,2,1,1800000,2,,2,,2,2,24,40,1,41,41,11.738835081961
7144179,1,2,2,1,2,1,1500000,2,,2,,2,2,12,30,1,41,41,11.738835081961
7144179,1,2,3,1,2,1,1100000,2,,2,,2,2,12,50,1,41,41,11.738835081961
7144179,1,2,4,1,2,1,1500000,2,,2,,2,2,6,60,1,41,41,11.738835081961
7144205,1,1,1,1,2,1,1000000,1,290000,2,,1,2,12,35,1,41,41,13.7238667666195
7144205,1,1,1,2,,2,,1,290000,,,1,2,84,57,1,41,41,13.7238667666195
7144205,1,1,2,1,2,2,1000000,1,290000,2,,1,2,12,57,1,41,41,13.7238667666195
7144262,1,1,1,2,,1,,2,,,,2,2,5,21,1,41,41,13.7076706299982
7144264,1,1,1,1,1,2,1000000,2,,2,,2,2,48,25,1,41,41,11.9129459536962
7144343,1,1,1,1,2,2,720000,2,,2,,2,2,48,60,1,44,44,7.34953772113204
7144343,1,1,1,3,,2,,2,,,,2,2,48,37,1,44,44,7.34953772113204
7144343,1,1,2,1,2,1,300000,2,,2,,2,2,24,55,1,44,44,7.34953772113204
7144385,1,1,1,1,2,2,360000,2,,2,,2,2,60,17,1,44,44,3.23065553929236
7144385,1,1,2,1,2,2,360000,2,,2,,2,2,1,38,1,44,44,3.23065553929236
7144385,1,1,3,1,2,2,360000,2,,2,,2,2,24,42,1,44,44,3.23065553929236
7144385,1,1,4,1,2,1,240000,2,,2,,2,2,12,17,1,44,44,3.23065553929236
7144387,1,1,1,2,,2,,2,,,,2,2,24,28,1,44,44,4.27609467411319
7144458,1,1,1,1,2,2,900000,2,,2,,2,2,8,25,1,47,47,9.02548490980569
7144470,1,1,1,3,,1,,2,,,,2,2,36,42,1,47,47,16.5046914445201
7144521,1,1,1,1,2,2,900000,2,,2,,2,2,5,25,1,47,47,18.6927687379093
7144521,1,1,2,1,2,2,900000,2,,2,,2,2,1,23,1,47,47,18.6927687379093
7144521,1,1,3,1,2,1,900000,2,,2,,2,2,10,25,1,47,47,18.6927687379093
7144582,1,1,1,1,2,1,600000,2,,2,,2,2,24,26,1,47,47,17.6195946298818
7144582,1,1,2,1,2,1,600000,2,,2,,2,2,60,28,1,47,47,17.6195946298818
7144582,1,1,3,1,2,1,600000,2,,2,,2,2,36,26,1,47,47,17.6195946298818
7144636,1,1,1,3,,2,,2,,,,2,2,321,58,1,50,50,25.2789344064343
7144656,1,1,1,1,2,1,1000000,2,,2,,2,2,12,24,1,50,50,30.6227911616588
7144664,1,1,1,1,2,1,800000,2,,2,,2,2,1,20,1,50,50,21.219162353878
7144664,1,1,2,1,2,1,1000000,2,,2,,2,2,1,40,1,50,50,21.219162353878
7144667,1,1,1,1,1,1,1000000,1,174672,2,,1,1,36,28,1,50,50,15.5916186471445
7144667,1,1,2,1,1,1,1000000,1,174672,2,,1,1,60,41,1,50,50,15.5916186471445
7144668,1,1,1,1,1,1,1200000,1,285000,2,,1,2,12,52,1,50,50,17.9305170468997
7144704,1,2,1,1,1,1,1200000,2,,2,,2,2,48,25,1,50,50,16.0499419423332
7144704,1,2,1,2,,1,,2,,,,2,2,60,99,1,50,50,16.0499419423332
7144704,1,2,2,1,1,1,1200000,2,,2,,2,2,12,30,1,50,50,16.0499419423332
7144704,1,2,3,1,1,1,1200000,2,,2,,2,2,36,28,1,50,50,16.0499419423332
7144712,1,1,1,1,2,1,600000,2,,2,,2,2,2,22,1,50,50,23.5451233949188
7144713,1,1,1,1,1,1,1000000,1,180000,2,,1,1,3,21,1,50,50,25.1147274957173
7144713,1,2,1,1,1,1,1000000,3,80000,2,,1,2,2,32,1,50,50,25.1147274957173
7144713,1,2,2,1,1,1,1000000,3,80000,2,,1,2,13,38,1,50,50,25.1147274957173
7144713,1,2,3,1,1,1,1000000,3,80000,2,,1,2,18,40,1,50,50,25.1147274957173
7144713,1,2,4,1,1,1,1000000,3,80000,2,,1,2,24,45,1,50,50,25.1147274957173
7144734,1,1,1,1,2,2,1000000,2,,2,,2,2,24,36,1,52,52,11.8638029975506
7144734,1,1,2,1,2,1,1800000,1,285000,2,,2,2,20,43,1,52,52,11.8638029975506
7144734,1,1,3,1,2,1,1800000,1,285000,2,,2,2,24,44,1,52,52,11.8638029975506
7144764,1,3,1,3,,2,,2,,,,2,2,2,24,1,52,52,10.2682066495338
7144772,1,1,1,3,,1,,2,,,,2,2,12,45,1,52,52,20.7084430850055
7144840,1,2,1,2,,1,,2,,,,2,2,24,54,1,52,52,9.64643207185587
7144915,1,1,1,3,,2,,2,,,,2,2,12,22,1,54,54,28.977733708301
7144935,1,1,1,3,,2,,2,,,,2,2,48,45,1,54,54,40.3509611920072
7144941,1,1,1,1,1,2,1000000,1,285000,2,,2,2,36,32,1,54,54,39.4572949893603
7144941,1,1,2,1,1,2,1000000,1,285000,2,,2,2,36,43,1,54,54,39.4572949893603
7144941,1,1,3,1,1,2,1000000,1,285000,2,,2,2,36,27,1,54,54,39.4572949893603
7144941,1,1,4,1,1,1,1000000,1,285000,2,,2,2,36,45,1,54,54,39.4572949893603
7144968,1,1,1,3,,2,,2,,,,2,2,33,16,1,54,54,33.4610918279984
7144968,1,1,2,3,,2,,2,,,,2,2,12,40,1,54,54,33.4610918279984
7144968,1,1,3,3,,1,,2,,,,2,2,12,99,1,54,54,33.4610918279984
7144969,1,1,1,1,2,2,1085000,2,,2,,2,2,2,99,1,54,54,35.1837153573553
7144969,1,1,1,3,,1,,1,285000,,,2,2,32,60,1,54,54,35.1837153573553
7144969,1,1,2,1,2,2,1085000,2,,2,,2,2,2,99,1,54,54,35.1837153573553
7144969,1,1,3,1,2,1,1085000,2,,2,,2,2,2,99,1,54,54,35.1837153573553
7144969,1,1,4,1,2,1,1395000,2,,2,,2,2,32,99,1,54,54,35.1837153573553
7144969,1,1,5,1,2,1,1395000,1,285000,1,677392,1,1,32,99,1,54,54,35.1837153573553
7144969,1,1,6,1,2,1,1085000,2,,2,,2,2,2,99,1,54,54,35.1837153573553
7145024,1,1,1,3,,2,,2,,,,2,2,10,38,1,63,63,10.4623600959321
7145105,1,2,1,1,1,1,1000000,1,300000,2,,1,1,60,30,1,63,63,24.3854836961617
7145105,1,2,2,1,1,1,1000000,1,300000,2,,1,1,48,35,1,63,63,24.3854836961617
7145306,1,1,1,1,1,2,1500000,1,350000,1,1550000,1,1,240,48,1,68,68,41.7429027421312
7145309,1,1,1,1,2,1,800000,2,,2,,2,2,60,45,1,68,68,30.7319244747007
7145310,1,1,1,1,1,1,1117000,1,285000,2,,1,1,12,24,1,68,68,91.1732681914232
7145310,1,1,2,1,1,2,1117000,1,285000,2,,1,1,48,30,1,68,68,91.1732681914232
7145480,1,3,1,1,1,1,1000000,2,,2,,2,2,60,28,1,70,70,10.6042462955188
7145522,1,1,1,3,,2,,2,,,,2,2,96,35,1,73,73,50.4279609230977
7145543,1,1,1,3,,2,,2,,,,2,2,60,35,1,73,73,38.7687058547307
7145590,1,1,1,1,2,1,500000,2,,2,,2,2,48,31,1,73,73,27.6729287827883
7145590,1,1,1,3,,2,,2,,,,2,2,84,26,1,73,73,27.6729287827883
7145595,1,1,1,1,2,2,1000000,1,195000,2,,1,2,9,23,1,73,73,31.9274747561119
7145595,1,1,1,3,,2,,2,,,,2,2,120,40,1,73,73,31.9274747561119
7145603,1,2,1,2,,1,,2,,,,2,2,4,40,1,76,76,84.4188608487222
7145603,1,2,1,3,,2,,2,,,,2,2,4,23,1,76,76,84.4188608487222
7145603,1,2,2,3,,2,,2,,,,2,2,4,42,1,76,76,84.4188608487222
7145603,1,2,3,3,,2,,2,,,,2,2,4,39,1,76,76,84.4188608487222
7145603,1,2,4,3,,1,,2,,,,2,2,4,19,1,76,76,84.4188608487222
7145629,1,2,1,2,,2,,2,,,,2,2,24,30,1,76,76,68.8819126253236
7145630,1,2,1,3,,2,,2,,,,2,2,24,55,1,76,76,62.0777371680644
7145706,1,2,1,2,,2,,2,,,,2,2,72,35,1,76,76,69.0699770580455
7145728,1,1,1,3,,1,,2,,,,2,2,2,28,1,76,"",24.1072721444408
7145765,1,5,1,2,,2,,2,,,,2,2,36,67,1,76,76,67.0780539674756
7145771,1,1,1,1,2,1,200000,2,,2,,2,2,156,31,1,76,76,72.0071428971207
7145771,1,1,2,1,2,1,200000,2,,2,,2,2,240,42,1,76,76,72.0071428971207
7145864,1,3,1,1,2,2,1000000,2,,2,,2,2,120,53,1,88,88,2.43291609275368
7145864,1,3,1,2,,1,,2,,,,2,2,120,54,1,88,88,2.43291609275368
7145864,1,3,2,1,2,2,1000000,2,,2,,2,2,24,26,1,88,88,2.43291609275368
7146015,1,2,1,1,2,1,1000000,2,,2,,2,2,24,34,1,08,"",197.437674581628
7146015,1,2,2,1,2,1,1000000,2,,2,,2,2,24,28,1,08,"",197.437674581628
7146018,1,1,1,1,2,2,320000,2,,2,,2,2,4,28,1,08,"",156.661827972073
7146030,1,3,1,1,2,1,240000,2,,2,,2,2,10,25,1,08,"",98.4354029909076
7146030,1,3,1,2,,1,,2,,,,2,2,10,30,1,08,"",98.4354029909076
7146032,1,2,1,2,,1,,2,,,,2,2,156,34,1,08,"",169.000075956085
7146036,1,1,1,1,2,2,50000,2,,2,,2,2,10,18,1,08,"",95.6035759836706
7146046,1,1,1,3,,2,,2,,,,2,2,3,23,2,08,"",57.9852159332504
7146053,1,2,1,2,,1,,2,,,,2,2,38,38,1,13,"",363.935761122788
7146095,1,1,1,1,2,1,840000,2,,2,,2,2,48,46,1,13,"",171.71809719668
7146121,1,2,1,3,,1,,2,,,,2,2,240,63,1,44,"",40.0788154795914
7146125,1,1,1,3,,2,,2,,,,2,2,48,24,1,44,"",81.239250672246
7146125,1,1,2,3,,1,,2,,,,2,2,60,54,1,44,"",81.239250672246
7146148,1,1,1,1,2,1,210000,2,,2,,2,2,48,41,2,44,"",129.121797498244
7146166,1,1,1,1,2,1,900000,2,,2,,2,2,36,58,1,70,"",68.1503386496396
7146166,1,1,2,1,2,1,900000,2,,2,,2,2,96,45,1,70,"",68.1503386496396
7146166,1,1,3,1,2,1,900000,2,,2,,2,2,36,38,1,70,"",68.1503386496396
7146166,1,1,4,1,2,2,600000,2,,2,,2,2,24,30,1,70,"",68.1503386496396
7146176,1,1,1,2,,1,,2,,,,2,2,24,61,1,70,"",89.1948005955826
7146184,1,2,1,1,2,1,600000,2,,2,,2,2,2,25,2,70,"",162.213571820472
7146190,1,1,1,2,,1,,2,,,,2,2,18,45,2,70,"",126.520460055363
7146201,1,1,1,1,2,1,280000,2,,2,,2,2,24,35,2,70,"",101.525542348724
7146205,1,1,1,2,,2,,2,,,,2,2,180,54,1,70,"",94.93739296768
7146223,1,1,1,1,2,1,800000,2,,2,,2,2,180,35,1,70,"",58.8468698442562
7146223,1,1,2,1,2,1,800000,2,,2,,2,2,72,21,1,70,"",58.8468698442562
7146229,1,1,1,1,2,1,450000,2,,2,,2,2,2,30,1,70,"",133.332934064619
7146266,1,4,1,2,,1,,2,,,,2,2,24,45,2,70,"",76.2795149209037
7146268,1,1,1,3,,1,,2,,,,2,2,24,31,2,70,"",80.0462362328694
7146271,1,3,1,1,2,1,400000,2,,2,,2,2,4,33,2,70,"",110.881917072011
7146271,1,3,1,2,,1,,2,,,,2,2,24,20,2,70,"",110.881917072011
7146309,1,2,1,2,,1,,2,,,,2,2,5,60,2,70,"",90.699160264883
7146312,1,1,1,2,,1,,2,,,,2,2,70,50,2,70,"",74.8585395522026
7146315,1,2,1,3,,1,,2,,,,2,2,36,48,2,70,"",30.1159078234391
7146326,1,2,1,3,,2,,2,,,,2,2,220,63,2,70,"",26.5137421012769
7146329,1,2,1,1,2,1,800000,2,,2,,2,2,24,35,2,70,"",32.9502504731127
7146329,1,2,1,2,,1,,2,,,,2,2,24,30,2,70,"",32.9502504731127
7146329,1,2,2,1,2,1,900000,2,,2,,2,2,12,25,2,70,"",32.9502504731127
7146329,1,2,3,1,2,1,800000,2,,2,,2,2,9,26,2,70,"",32.9502504731127
7146329,1,2,4,1,2,1,1000000,2,,2,,2,2,6,28,2,70,"",32.9502504731127
7146329,1,2,5,1,2,1,1800000,2,,2,,2,2,4,38,2,70,"",32.9502504731127
7146329,1,2,6,1,2,1,1500000,2,,2,,2,2,24,38,2,70,"",32.9502504731127
7146342,1,2,1,3,,1,,2,,,,2,2,6,11,1,18,"",25.9449485510597
7146344,1,1,1,3,,2,,2,,,,2,2,2,28,1,18,"",21.4366816740197
7146354,1,1,1,3,,2,,2,,,,2,2,38,24,1,18,"",26.2081067666273
7146365,1,1,1,1,2,2,900000,1,300000,2,,2,2,4,38,1,18,"",32.8248793206406
7146369,1,1,1,1,2,2,800000,2,,2,,2,2,3,18,1,18,"",30.59606311523
7146369,1,1,1,3,,2,,2,,,,2,2,217,42,1,18,"",30.59606311523
7146369,1,1,2,1,2,2,800000,2,,2,,2,2,6,23,1,18,"",30.59606311523
7146379,1,2,1,1,2,2,700000,2,,2,,2,2,25,43,1,18,"",34.1645153297923
7146379,1,2,1,3,,1,,2,,,,2,2,124,37,1,18,"",34.1645153297923
7146379,1,2,2,3,,2,,2,,,,2,2,124,23,1,18,"",34.1645153297923
7146381,1,1,1,2,,1,,2,,,,2,2,61,35,1,18,"",21.090609350762
7146386,1,1,1,1,1,1,1400000,2,,2,,2,2,9,32,2,18,"",19.593448866446
7146398,1,1,1,1,2,1,1900000,2,,2,,2,2,3,28,2,18,"",35.2233691730989
7146403,1,1,1,3,,2,,2,,,,2,2,120,63,2,18,"",20.7867124226524
7146415,1,1,1,1,2,1,840000,2,,2,,2,2,3,31,2,18,"",35.2233691730989
7146430,1,1,1,1,1,1,1200000,2,,2,,2,2,14,38,2,18,"",19.593448866446
7146432,1,1,1,1,1,1,1350000,2,,2,,2,2,6,35,2,18,"",20.4008569347389
7146446,1,1,1,1,2,1,400000,2,,2,,2,2,3,21,2,18,"",28.792778339424
7146470,1,2,1,1,2,1,1500000,2,,2,,2,2,24,52,1,68,"",67.5584539793313
7146470,1,2,1,3,,2,,2,,,,2,2,33,65,1,68,"",67.5584539793313
7146517,1,4,1,2,,1,,2,,,,2,2,123,61,1,76,"",194.010876366588
7146527,1,1,1,1,2,2,1000000,2,,2,,2,2,7,32,1,76,"",150.66786787566
7146527,1,1,1,2,,1,,2,,,,2,2,7,25,1,76,"",150.66786787566
7146527,1,1,2,2,,1,,2,,,,2,2,7,30,1,76,"",150.66786787566
7146622,1,2,1,2,,1,,2,,,,2,2,300,47,2,17,"",42.2302568409105
