DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,FEX_MICRO_DPTO
2122087,1,2,38.1592776729247
2122099,1,2,25.8177184533114
2122102,1,2,10.3067587868518
2122103,1,3,39.0985463147841
2122107,1,1,
2122110,1,1,39.0985463147841
2122114,1,1,36.0842526552324
2122117,1,2,39.0985463147841
2122118,1,1,35.6609684769555
2122126,1,1,5.34976650677046
2122127,1,1,5.34976650677046
2122131,1,1,7.88792439345738
2122134,1,1,5.74413690189003
2122136,1,1,9.59528768596572
2122137,1,1,6.80803712061335
2122147,1,1,7.20376921079636
2122150,1,1,8.95155900437046
2122152,1,2,5.56866843452411
2122155,1,1,
2122159,1,1,10.0006957453371
2122160,1,1,5.74413690189003
2122164,1,1,
2122165,1,4,9.88339174582684
2122168,1,1,
2122170,1,1,8.05082495022851
2122174,1,1,5.22194263808185
2122183,1,1,6.27952575079994
2122184,1,1,10.7055193300902
2122186,1,1,6.80803712061335
2122190,1,1,
2122198,1,1,27.9754536026185
2122198,1,2,27.9754536026185
2122199,1,1,15.4070825558312
2122201,1,1,5.4456520490966
2122202,1,1,15.6785718876154
2122207,1,1,15.7342652224608
2122210,1,1,12.8205893941448
2122211,1,1,
2122213,1,1,8.29324537768807
2122216,1,1,37.6113442360739
2122217,1,1,8.29324537768807
2122218,1,1,6.96876280838147
2122225,1,1,25.1335208304964
2122226,1,1,21.3021126271544
2122227,,,
2122228,1,1,9.83412190617998
2122229,1,1,
2122231,1,1,
2122233,1,1,15.6785718876154
2122234,1,1,17.6926018035087
2122236,1,1,49.5606843170674
2122237,1,1,44.0922569636983
2122238,1,1,15.7342652224608
2122239,1,1,
2122241,1,1,
2122245,1,1,15.7342652224608
2122247,1,1,24.3978347676878
2122248,1,1,
2122248,1,3,
2122249,1,1,
2122250,1,1,32.7710202027902
2122251,1,1,
2122252,1,1,14.7985271778409
2122253,1,1,9.97081158806372
2122254,1,1,15.3666298728799
2122254,1,3,15.3666298728799
2122256,1,1,
2122257,1,1,15.994715021495
2122258,1,1,
2122260,1,1,22.8358460211574
2122261,1,1,32.1436870850502
2122262,1,1,15.7342652224608
2122263,1,1,42.2294431090632
2122264,1,1,17.1412585674921
2122264,1,3,17.1412585674921
2122267,1,1,19.5269365748915
2122269,1,1,20.7804267151456
2122272,1,1,13.4568503594918
2122284,1,1,54.4635804411526
2122288,1,1,14.1331490862853
2122290,1,1,33.5283835399708
2122295,1,1,88.2886272409102
2122299,1,2,14.8072497916481
2122302,1,1,33.0564232408177
2122304,1,2,18.4304519112745
2122307,1,3,57.3873504176327
2122313,1,4,71.7287621242912
2122317,1,1,58.3928882082299
2122326,1,1,58.0063167633052
2122326,1,2,58.0063167633052
2122327,1,1,72.255113751273
2122327,1,3,72.255113751273
2122331,1,1,62.1287081051651
2122334,1,1,31.4818162789095
2122334,1,2,31.4818162789095
2122335,1,1,21.524919890228
2122341,1,1,33.2842749402059
2122345,1,1,44.9401794805457
2122346,1,1,33.2842749402059
2122349,1,2,45.6286075370418
2122350,1,1,34.1504518011688
2122361,1,4,62.216937344903
2122362,1,2,41.3772693002441
2122363,1,2,30.9119387466926
2122364,1,2,48.2766053160223
2122366,1,1,77.8783492594666
2122379,1,1,35.5064152210529
2122388,1,2,33.935212780873
2122393,1,1,144.136877513583
2122394,1,2,164.673616054411
2122402,1,1,199.540709509751
2122408,1,1,103.866615342926
2122412,1,1,103.55769183468
2122413,1,1,71.4223274641764
2122416,1,2,161.561502034581
2122419,1,1,98.2418787133697
2122421,1,2,174.21777619615
2122422,1,1,166.904083875119
2122422,1,2,166.904083875119
2122431,1,2,69.8032704436279
2122432,1,1,133.190641007568
2122437,1,1,46.3616442131254
2122445,1,6,55.1344106295155
2122453,1,1,59.1394066433484
2122456,1,1,80.2495857480589
2122458,1,1,64.7468882749899
2122460,1,1,55.1824296309153
2122462,1,1,108.333353258835
2122463,1,1,73.3109814669814
2122467,1,1,80.360169277427
2122471,1,2,80.2495857480589
2122473,1,1,151.35732013478
2122476,1,2,79.7741314112542
2122477,1,2,76.9303379161708
2122479,1,1,30.0117950057776
2122480,1,3,35.0823415667061
2122482,1,1,46.906815243956
2122483,1,2,46.5380570059478
2122484,1,1,23.2765697768977
2122493,1,1,71.2761339765795
2122501,1,2,37.0474484354507
2122503,1,1,72.2309072113994
2122505,1,1,124.222690162993
2122506,1,1,72.2309072113994
2122512,1,1,47.8799468810369
2122521,1,1,53.3833918982438
2122522,1,1,60.8017827699159
2122526,1,1,28.4501908353658
2122530,1,2,26.0562922790514
2122540,1,1,52.1262294084297
2122545,1,1,29.5728156509241
2122559,1,1,98.2851742621012
2122565,1,1,77.366959163395
2122568,1,1,88.0520594112517
2122571,1,1,168.275830551622
2122574,1,1,113.149087174143
2122585,1,2,213.113996266934
2122592,1,2,109.946729621872
2122598,1,1,35.2402697538035
2122599,1,1,45.4016550456913
2122599,1,2,45.4016550456913
2122600,1,1,37.2102394097044
2122600,1,2,37.2102394097044
2122601,1,1,65.875897156542
2122604,1,1,29.3668914615029
2122616,1,2,138.097123405067
2122618,1,1,
2122622,1,2,237.637008357857
2122624,1,4,237.372297740695
2122625,1,2,244.805316301834
2122629,1,4,152.566833974484
2122637,1,1,123.423191045545
2122647,1,1,112.417518003013
2122648,1,1,112.417518003013
2122649,1,1,112.417518003013
2122653,1,1,199.703373935762
2122658,1,1,138.181643126423
2122660,1,1,123.116239242549
2122661,1,1,193.180362488267
2122662,1,1,231.400289997577
2122665,1,1,225.428981394121
2122670,1,1,170.661097093371
2122676,1,1,251.766608433069
2122679,1,1,
2122679,1,2,308.658945094464
2122682,1,1,141.396471774235
2122683,1,1,117.417802013964
2122685,1,1,155.584968302841
2122688,1,2,6.19609415919873
2122692,1,1,8.0687016879311
2122693,1,1,6.63676462539325
2122697,1,1,
2122699,1,1,9.9879545616421
2122702,1,1,7.54445139589207
2122704,1,3,7.81890575626874
2122706,1,2,8.01009789538023
2122709,1,1,74.8876527555872
2122710,1,1,67.0462317366824
2122712,1,1,89.0802607673464
2122715,1,1,84.0603112747141
2122715,1,2,84.0603112747141
2122722,1,1,
2122722,1,3,
2122729,1,1,106.765544340185
2122734,1,1,135.112651725636
2122738,1,1,147.01770334046
2122747,1,1,80.0808297337286
2122748,1,1,83.4072133851751
2122748,1,2,83.4072133851751
2122750,1,1,107.392452104674
2122752,1,2,65.5196660506479
2122756,1,1,135.379136609273
2122756,1,2,135.379136609273
2122759,1,3,104.732426361355
2122765,1,1,67.0462317366824
2122766,1,2,
2122768,1,2,83.7403678114177
2122778,1,2,120.31758182979
2122779,1,1,139.401360867409
2122779,1,2,139.401360867409
2122780,1,1,145.325579452611
2122782,1,1,133.947899353335
2122790,1,1,81.7175777355096
2122790,1,2,81.7175777355096
2122801,1,4,
2122805,1,1,129.82664252072
2122806,1,1,128.301590714424
2122808,1,1,157.626714193959
2122808,1,2,157.626714193959
2122808,1,3,157.626714193959
2122812,1,1,116.333902102504
2122816,1,1,160.450124095758
2122816,1,3,160.450124095758
2122822,1,1,130.407961198145
2122823,1,1,106.059392890882
2122823,1,2,106.059392890882
2122825,1,1,98.8743805852275
2122832,,,
2122842,1,6,135.608913256169
2122853,1,2,79.8594222533561
2122855,1,2,52.8832075486024
2122859,1,1,58.6205925488369
2122862,1,1,89.7097369597557
2122866,1,1,52.8832075486024
2122875,1,1,62.4983361938029
2122880,1,1,62.4983361938029
2122882,1,1,125.41803784061
2122886,1,1,120.854552164847
2122887,1,1,92.0762713510615
2122895,1,1,64.4120596999082
2122898,1,1,
2122904,1,2,30.7576670714456
2122905,1,1,31.1146930405982
2122926,1,1,93.7163499457536
2122939,1,1,43.1038367077932
2122942,1,1,48.6389278460433
2122943,1,1,
2122945,1,1,48.1491307158176
2122945,1,3,48.1491307158176
2122947,1,1,23.8974468003525
2122951,1,1,37.1796277934057
2122952,1,1,35.1831360320745
2122955,1,1,42.0089827014401
2122958,1,1,25.4965898197499
2122962,1,1,26.5370095008445
2122968,1,1,43.0070117202597
2122981,1,1,38.9973802219607
2122982,1,2,26.5527186670584
2122984,1,3,40.6512667719921
2122996,1,1,24.9181881703877
2123006,1,1,34.0823089161586
2123016,1,1,15.4978682827289
2123026,1,1,19.3703973087676
2123033,1,1,25.9298052878384
2123033,1,2,25.9298052878384
2123047,1,1,24.8752803394201
2123053,1,1,66.2535532572722
2123058,1,2,88.0783110336626
2123065,1,1,101.72242636008
2123074,1,5,164.529253107571
2123079,1,1,90.1490404937095
2123099,1,1,124.069128545984
2123102,1,3,129.225630329432
2123106,1,1,124.069128545984
2123109,1,3,180.995030483615
2123110,1,1,170.299837247218
2123111,1,2,233.545153439757
2123125,1,2,72.4909866097314
2123128,1,1,49.8523848049299
2123128,1,4,49.8523848049299
2123135,1,1,46.8019182302461
2123135,1,3,
2123137,1,2,
2123151,1,1,
2123153,1,1,72.4405002116714
2123155,1,1,73.4515653962311
2123167,1,1,71.3412018069642
2123174,1,2,74.5821831766858
2123175,1,2,62.0524924682936
2123177,1,1,115.813374137171
2123177,1,5,115.813374137171
2123185,1,1,18.8901826456001
2123186,1,1,9.07586174812783
2123187,1,1,12.0358288999706
2123194,1,1,60.9816522341899
2123195,1,1,60.9816522341899
2123196,1,1,62.7478080009447
2123197,1,1,54.4669855840434
2123198,1,1,34.665597893232
2123199,1,1,55.9993385814931
2123200,1,2,52.8329494921493
2123204,1,1,55.9993385814931
2123205,1,1,52.1837398987315
2123207,1,2,19.4251261346678
2123220,1,1,70.2162219273028
2123222,1,2,35.4504918827018
2123226,1,2,46.5374188649739
2123228,1,1,66.3281112720265
2123230,1,1,33.586862693817
2123230,1,3,
2123231,1,1,46.5374188649739
2123232,1,1,52.6060495222759
2123233,1,1,67.3862384999246
2123243,1,1,62.5953352433546
2123244,1,1,43.8567044018081
2123244,1,3,43.8567044018081
2123248,1,1,
2123250,1,1,81.9784263721378
2123251,1,1,51.2710507971601
2123259,1,1,83.6622362303958
2123260,1,1,381.307961722267
2123260,1,2,
2123261,1,2,172.884121680764
2123264,1,3,204.817459653455
2123266,1,1,251.150571569377
2123267,1,2,
2123282,1,4,121.312999686292
2123283,1,1,
2123291,1,1,138.018460573704
2123302,1,4,94.3696927118573
2123311,1,1,
2123320,,,
2123325,1,1,295.396731215168
2123329,1,1,203.252544018091
2123332,1,1,235.142116498699
2123333,1,1,117.465521422169
2123333,1,2,
2123334,1,1,156.836698062386
2123334,1,2,156.836698062386
2123335,1,1,191.507977771794
2123340,1,1,183.072271079771
2123340,1,2,183.072271079771
2123342,1,1,196.062708525686
2123342,1,5,196.062708525686
2123344,1,1,164.079623415951
2123346,1,1,70.7925156490832
2123356,1,2,182.487315782947
2123357,1,1,191.676102152107
2123358,1,1,
2123358,1,2,18.8473527147184
2123373,1,1,16.7412492925247
2123381,1,1,107.411306621825
2123381,1,2,
2123384,1,1,186.615155434783
2123385,1,1,219.565992142753
2123386,1,1,
2123388,1,1,23.4442656080867
2123394,,,
2123395,,,
2123396,,,
2123415,1,1,94.6785632959187
2123416,1,1,58.2826096889474
2123418,1,1,52.6816178611714
2123418,1,4,52.6816178611714
2123419,1,1,68.1087973093923
2123419,1,2,68.1087973093923
2123420,1,1,49.3111121799515
2123421,1,1,86.1763733099192
2123423,1,1,36.8474977788299
2123424,1,2,55.4670398989923
2123427,1,2,25.835098740128
2123427,1,4,25.835098740128
2123428,1,1,68.2850342137178
2123428,1,2,68.2850342137178
2123429,1,1,41.2302959286208
2123429,1,3,41.2302959286208
2123431,1,3,54.9987083299389
2123433,1,2,60.5275536155691
2123436,1,1,
2123436,1,2,74.015893760602
2123437,1,2,51.03228216812
2123438,2,1,90.9727815313089
2123438,2,2,90.9727815313089
2123439,2,1,199.925094169652
2123444,1,3,
2123446,1,4,276.228550132078
2123449,1,1,285.789537284197
2123452,1,2,335.326176842913
2123457,,,
2123463,1,1,
2123464,1,1,137.094729466101
2123472,1,2,192.269067834959
2123486,1,2,366.43875633463
2123487,1,3,297.35814303694
2123487,1,5,297.35814303694
2123496,1,1,322.548998757857
2123502,1,1,329.553598959354
2123502,1,2,329.553598959354
2123508,1,2,271.665383555397
2123515,1,2,
2123519,1,2,206.320474587475
2123529,1,1,128.387202078961
2123529,1,2,128.387202078961
2123531,1,2,227.125907148472
2123532,1,1,196.289163737387
2123543,1,2,77.0153845510259
2123546,1,1,78.5620095912502
2123546,1,2,78.5620095912502
2123549,1,3,100.612084583063
2123554,1,1,229.642603770276
2123555,1,2,134.91721498671
2123555,1,3,134.91721498671
2123556,1,2,367.265886073251
2123557,1,1,355.447044120309
2123558,1,1,274.851849171594
2123560,1,1,
2123567,1,1,223.65689887893
2123567,1,2,
2123568,1,1,261.685037849723
2123568,1,2,261.685037849723
2123568,1,3,261.685037849723
2123570,1,1,132.958842830722
2123576,1,1,
2123577,1,1,69.4525147014093
2123577,1,2,69.4525147014093
2123577,1,3,69.4525147014093
2123578,1,1,305.464019358392
2123579,1,1,
2123580,1,1,186.572746720156
2123580,1,2,186.572746720156
2123581,1,2,
2123581,1,3,
2123583,1,1,
2123586,1,1,314.598346777971
2123587,1,1,62.1714142447477
2123589,1,1,305.464019358392
2123591,1,2,
2123592,1,1,
2123597,1,1,84.0568300044827
2123597,1,2,84.0568300044827
2123602,1,1,166.54201308933
2123604,1,2,143.261852772741
2123604,1,3,143.261852772741
2123614,1,1,177.951248081797
2123615,1,2,191.753907480415
2123616,1,1,195.684864414859
2123617,1,1,154.735360235305
2123617,1,2,154.735360235305
2123618,1,1,244.601095340005
2123621,1,1,171.277770368148
2123622,1,1,133.957572078293
2123622,1,2,133.957572078293
2123623,1,1,87.2891690563681
2123623,1,3,87.2891690563681
2123624,1,1,242.617843765122
2123626,1,3,87.2891690563681
2123627,1,1,214.564730288627
2123628,1,3,231.193847761889
2123633,1,1,199.566582270003
2123635,1,1,100.459733589254
2123635,1,3,100.459733589254
2123636,1,1,191.929687667493
2123637,1,2,
2123638,1,1,129.545265850716
2123639,1,1,72.8282789904836
2123640,1,1,164.458091949638
2123640,1,2,164.458091949638
2123643,1,2,152.051311480734
2123644,1,1,145.940114396008
2123645,1,1,176.294710930251
2123646,1,1,
2123648,1,1,170.081698229497
2123649,1,1,202.437425528691
2123650,1,1,126.742844125812
2123655,1,1,100.895802232626
2123657,1,2,185.567640067966
2123659,1,1,
2123659,1,2,
2123665,1,1,100.658816695786
2123666,1,1,
2123667,1,1,94.6047452752502
2123667,1,2,94.6047452752502
2123668,1,1,28.1187838962425
2123668,1,3,
2123671,1,1,78.0060220337246
2123673,1,2,101.782927601253
2123674,1,2,91.9652809487094
2123678,1,1,44.8055681660412
2123678,1,3,44.8055681660412
2123679,1,1,163.714259818158
2123680,1,1,101.782927601253
2123680,1,2,101.782927601253
2123681,1,1,44.8055681660412
2123681,1,2,44.8055681660412
2123682,1,1,35.936814318836
2123682,1,2,35.936814318836
2123684,1,1,228.192024810922
2123691,1,1,13.9135240897938
2123691,1,4,13.9135240897938
2123692,1,1,91.9319900918234
2123693,1,3,26.8174946019472
2123694,1,1,89.5810004840568
2123699,1,1,73.7447627312391
2123703,1,2,
2123704,1,1,66.6696791097601
2123705,1,1,107.276538845354
2123705,1,2,
2123710,1,2,75.1232909195993
2123710,1,3,75.1232909195993
2123711,1,1,
2123712,1,1,83.3203266245967
2123715,1,1,83.9804809499288
2123717,1,1,
2123718,1,2,96.1719023792954
2123719,1,1,148.831637672599
2123724,1,2,13.0075515176969
2123725,1,1,
2123725,1,2,28.8569961457456
2123728,1,5,19.6249149786648
2123729,1,1,21.4198052913356
2123734,1,1,64.9663137608152
2123735,1,1,44.8449219596852
2123737,1,2,9.17515584187271
2123739,1,1,14.5020329747877
2123739,1,2,14.5020329747877
2123744,,,
2123745,1,1,85.6622887941057
2123745,1,2,85.6622887941057
2123746,1,1,46.0630081612167
2123749,1,3,75.2836088463486
2123750,1,1,360.040405767199
2123751,1,1,157.845061713827
2123755,1,1,325.209655419312
2123761,1,1,288.890435482437
2123763,,,
2123764,1,1,60.2853880450507
2123764,1,6,60.2853880450507
2123764,1,7,60.2853880450507
2123765,1,1,233.309624223486
2123771,1,1,457.424303324685
2123772,1,1,
2123773,1,1,264.329507684956
2123773,1,2,264.329507684956
2123774,1,1,356.419558793283
2123775,1,2,417.844292423553
2123776,1,1,264.329507684956
2123778,1,1,637.577802259398
2123779,1,1,
2123779,1,4,
2123782,1,1,100.669683710359
2123782,1,2,100.669683710359
2123782,1,3,
2123783,1,1,136.101397112757
2123783,1,2,136.101397112757
2123784,1,1,111.382319576237
2123785,1,2,110.91538085741
2123786,,,
2123787,1,1,104.617876163537
2123787,1,2,104.617876163537
2123788,1,2,119.12594216813
2123790,1,2,189.025865704089
2123791,1,1,128.651373232046
2123794,1,2,175.90839370831
2123798,1,1,236.51052573057
2123800,1,1,170.12327913368
2123801,1,1,39.2581926192756
2123801,1,5,39.2581926192756
2123803,1,1,50.786341115279
2123803,1,2,50.786341115279
2123803,1,3,50.786341115279
2123804,1,1,81.7034807739309
2123804,1,2,81.7034807739309
2123805,1,1,115.786235908841
2123805,1,2,115.786235908841
2123807,1,1,191.15017285107
2123812,1,2,255.371998214858
2123816,1,1,249.088155034472
2123821,1,2,127.497979288473
2123822,1,1,
2123829,1,1,290.543823153521
2123829,1,2,290.543823153521
2123837,1,1,139.224152198916
2123839,1,2,154.703547249395
2123840,1,1,91.6375144665395
2123841,1,2,85.7155031155938
2123842,1,1,145.801867061522
2123854,1,1,
2123855,1,1,84.8537281548004
2123856,1,2,125.611049376116
2123857,1,1,102.513855946142
2123858,1,1,175.008080863458
2123864,1,1,23.3397255624099
2123870,1,1,81.903018747935
2123872,1,1,71.4325511614749
2123885,1,1,50.4122323778082
2123948,1,2,135.217168949382
2123952,1,1,133.400154238432
2123953,1,1,154.402862200135
2123954,1,1,120.738959932128
2123958,1,1,123.327766279342
2123959,1,1,117.664459267512
2123961,1,1,65.9037312877118
2123962,1,1,
2123963,1,1,80.7265465466347
2123964,1,1,103.366363672388
2123965,1,1,181.232258349951
2123965,1,2,
2123966,1,1,178.371020821654
2123967,1,1,63.9679507505024
2123967,1,2,63.9679507505024
2123972,1,1,392.927247653486
2123972,1,2,392.927247653486
2123973,1,1,256.533774126476
2123976,1,2,162.396460950968
2123976,1,6,162.396460950968
2123977,1,2,249.721906277876
2123980,1,2,160.194826605535
2123985,1,1,308.849508276797
2123987,1,2,326.09258043935
2123988,1,5,
2123991,1,1,360.594139403295
2123996,1,1,329.829138162612
2123997,1,1,160.556092255812
2123997,1,3,
2124000,1,1,308.849508276797
2124002,1,1,311.3968206377
2124009,1,1,505.921580925492
2124011,1,1,253.082979871849
2124012,1,1,240.363065274659
2124013,1,1,515.601791674805
2124014,1,1,310.719808779082
2124015,1,1,972.64042906545
2124017,1,1,377.482732338308
2124018,1,1,
2124020,1,2,
2124020,1,3,292.172015609513
2124020,2,1,292.172015609513
2124021,1,1,343.47499992274
2124021,1,2,343.47499992274
2124023,1,1,316.384692337238
2124024,1,1,554.717320630183
2124024,1,2,554.717320630183
2124026,1,2,35.7366034290303
2124031,1,1,38.3865659089757
2124033,1,1,44.4619606319472
2124036,1,6,51.7382843530904
2124037,1,1,17.2403838772104
2124038,1,1,95.6751672513441
2124054,1,1,75.6279985451664
2124061,1,1,64.1049732791318
2124062,1,1,37.4179190874132
2124063,1,1,73.7149469997817
2124073,2,1,66.6413812098055
2124075,1,1,41.4977321850705
2124075,1,4,41.4977321850705
2124085,1,1,62.0507947345694
2124086,1,6,68.7313007406698
2124091,1,1,61.9563912662276
2124094,1,1,59.8821841553222
