DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3050,P3051,P639,P3052,CLASE_TE,COD_DEPTO,AREA,F_EXP
7268041,1,1,1,5,3,1,1,13,13,35.8737771662669
7268044,1,1,1,1,2,1,1,13,13,42.9014903235685
7268047,1,1,1,2,5,1,1,13,13,16.5167112579966
7268047,1,4,1,5,5,1,1,13,13,16.5167112579966
7268047,2,4,1,1,2,1,1,13,13,16.5167112579966
7268047,3,2,1,1,4,1,1,13,13,16.5167112579966
7268049,1,2,1,2,3,6,1,13,13,38.2474127603442
7268051,1,1,1,2,5,1,1,13,13,24.89003316329
7268053,1,1,1,4,3,1,1,13,13,36.3379676612971
7268053,1,2,1,4,3,6,1,13,13,36.3379676612971
7268056,1,1,1,1,5,1,1,15,15,11.5833422471121
7268062,1,1,1,2,3,1,1,15,15,10.0825564444671
7268074,1,1,1,1,5,1,1,15,15,8.37101115247234
7268079,1,3,1,5,4,1,1,15,15,7.76833400547339
7268080,1,2,1,2,2,1,1,15,15,7.62266888425909
7268080,1,3,1,5,2,3,1,15,15,7.62266888425909
7268080,1,4,1,2,5,1,1,15,15,7.62266888425909
7268082,1,1,2,2,5,1,1,15,15,7.48458777338556
7268108,1,1,1,2,5,1,1,17,17,19.9631533350103
7268108,1,2,1,2,4,1,1,17,17,19.9631533350103
7268126,1,1,1,1,4,1,1,17,17,8.53608574898543
7268127,1,1,4,2,4,,1,17,17,10.7417480983786
7268132,1,1,1,2,5,1,1,17,17,9.18397459055709
7268140,1,1,1,2,2,1,1,17,17,11.3392683222534
7268140,1,3,1,2,2,1,1,17,17,11.3392683222534
7268141,1,1,1,2,3,1,1,17,17,8.61247290751779
7268144,1,1,1,2,4,3,1,17,17,17.0333874958618
7268166,1,1,1,7,2,6,1,17,17,18.2899218628505
7268183,1,1,1,2,5,1,1,18,18,8.18846736135251
7268190,1,1,1,2,2,1,1,18,18,3.33206689184613
7268191,1,2,1,1,2,6,1,18,18,4.37030605080918
7268195,1,1,1,2,5,3,1,18,18,6.22157583001842
7268204,1,1,1,2,4,1,1,18,18,6.63663056022906
7268208,1,1,1,1,4,1,1,18,18,7.79093354572605
7268212,1,1,1,1,5,1,1,18,18,10.5153599639292
7268216,1,1,1,6,3,1,1,18,18,5.27301653420482
7268228,1,1,1,1,3,3,1,18,18,16.5929601303291
7268231,1,1,1,4,3,2,1,18,18,7.81135903587373
7268237,1,1,1,1,2,6,1,18,18,9.74732286651629
7268242,1,1,3,4,1,1,1,19,19,15.8937065560837
7268247,1,1,1,1,5,3,1,19,19,10.0698232803554
7268254,1,1,3,3,5,3,1,19,19,16.6553399233196
7268255,1,1,1,1,2,1,1,19,19,16.1461954635206
7268273,1,1,1,1,2,1,1,19,19,8.69517100250592
7268287,1,2,1,4,5,1,1,19,19,13.3102422326293
7268291,1,2,2,5,5,1,1,19,19,10.5078007394977
7268300,1,1,1,2,5,4,1,20,20,18.8180462679024
7268303,1,1,1,5,5,1,1,20,20,21.4076796929599
7268304,1,1,1,5,5,6,1,20,20,20.9195411460546
7268305,1,1,1,1,2,2,1,20,20,16.0358081939457
7268306,1,1,1,2,3,1,1,20,20,18.1045121929189
7268309,1,1,1,2,2,1,1,20,20,16.5011122517939
7268310,1,1,1,1,4,1,1,20,20,22.036017977238
7268310,1,2,1,2,1,2,1,20,20,22.036017977238
7268341,1,1,1,2,1,1,1,23,23,36.4923001622549
7268345,1,1,1,2,2,1,1,23,23,39.126736017816
7268345,1,2,1,4,3,1,1,23,23,39.126736017816
7268346,1,1,1,1,4,1,1,23,23,28.909855044274
7268355,1,3,2,1,3,1,1,25,"",61.2771227920989
7268365,1,2,1,2,2,1,1,27,27,3.8186816711055
7268384,1,1,1,2,3,1,1,27,27,4.75574251728577
7268399,1,5,1,1,2,6,1,27,27,1.86772325854234
7268408,1,3,1,5,2,6,1,27,27,1.93891411542646
7268434,1,1,1,2,5,1,1,27,27,5.45822499160337
7268441,1,1,1,1,4,6,1,27,27,5.39287423875603
7268442,1,3,3,1,1,6,1,27,27,3.336864342469
7268445,1,1,5,3,5,,1,41,41,18.366648915243
7268445,1,2,1,4,5,3,1,41,41,18.366648915243
7268459,1,1,1,1,2,6,1,41,41,19.174838485539
7268460,1,2,1,1,2,1,1,41,41,14.8962909829317
7268461,1,2,1,1,5,1,1,41,41,15.1478258883112
7268470,1,2,1,6,5,2,1,41,41,11.6914530627598
7268476,1,1,1,1,1,2,1,41,41,17.7812913284794
7268479,1,1,1,1,2,4,1,41,41,20.7464096386445
7268480,1,2,1,5,5,3,1,41,41,18.6203637286646
7268495,1,1,1,5,3,1,1,41,41,19.2353344613475
7268502,1,1,1,5,5,1,1,44,44,5.66864639809853
7268504,1,1,4,1,2,,1,44,44,4.34073211535524
7268504,1,2,1,1,3,2,1,44,44,4.34073211535524
7268507,1,1,1,2,3,1,1,44,44,2.24339258661774
7268507,1,3,1,2,2,2,1,44,44,2.24339258661774
7268507,1,6,1,2,4,1,1,44,44,2.24339258661774
7268508,1,2,1,1,3,6,1,44,44,5.21238223930813
7268511,1,1,1,1,3,6,1,44,44,7.19460167911218
7268511,1,5,1,2,3,1,1,44,44,7.19460167911218
7268513,1,1,1,1,4,1,1,44,44,7.48629445576768
7268514,1,2,1,2,5,1,1,44,44,5.14511090482196
7268516,1,2,3,2,3,1,1,44,44,8.9079140226866
7268523,1,2,1,2,4,2,1,44,44,8.37141193675653
7268529,1,1,1,1,1,6,1,47,47,12.9818880421751
7268529,1,2,1,1,1,1,1,47,47,12.9818880421751
7268530,1,1,1,1,2,2,1,47,47,14.6188560401206
7268531,1,1,1,5,5,1,1,47,47,14.6584482658274
7268537,1,2,1,5,5,1,1,47,47,25.0611716590701
7268538,1,1,1,4,5,1,1,47,47,16.3537135520608
7268542,1,1,1,5,5,1,1,47,47,19.3527636151613
7268544,1,1,1,5,5,1,1,47,47,24.120877058497
7268544,1,3,1,2,5,1,1,47,47,24.120877058497
7268553,1,2,1,2,3,1,1,50,50,25.0847623171827
7268563,1,1,2,2,5,2,1,50,50,12.1068285752491
7268564,1,1,1,1,1,1,1,50,50,35.8068354786818
7268566,1,2,3,2,5,1,1,50,50,22.8129181785502
7268568,1,1,1,2,4,1,1,50,50,22.8542053130765
7268571,1,1,1,5,3,6,1,50,50,34.8912403269211
7268576,1,1,1,2,5,1,1,50,50,19.2124105494993
7268578,1,1,1,5,3,6,1,50,50,26.8902711586836
7268580,1,2,1,6,2,3,1,50,50,22.555025683355
7268582,1,1,1,5,5,3,1,50,50,17.8599485272876
7268584,1,1,1,3,4,3,1,50,50,24.2012440428152
7268593,1,1,1,2,5,1,1,52,"",9.16672151906296
7268595,1,1,1,2,4,2,1,52,"",36.6650583471417
7268598,1,2,1,1,5,2,1,52,"",28.5763195964989
7268602,1,1,1,2,2,1,1,52,52,13.0836426281046
7268610,1,1,1,1,5,1,1,52,52,15.3900907958061
7268626,1,1,1,5,2,1,1,52,52,11.0014444104061
7268626,1,2,1,5,5,1,1,52,52,11.0014444104061
7268628,1,1,1,1,1,1,1,52,52,9.82153024492458
7268629,1,1,1,2,3,1,1,52,52,12.7277529410953
7268639,1,2,1,2,4,1,1,52,52,14.1907910066011
7268643,1,1,1,2,1,1,1,52,52,13.9109474757401
7268645,1,1,1,1,5,1,1,52,52,17.1904467319789
7268649,1,2,1,1,5,2,1,54,54,36.0316542594841
7268652,1,1,1,1,1,4,1,54,54,17.0152102020944
7268661,1,1,1,5,3,1,1,54,54,40.82923728475
7268662,1,1,2,1,3,4,1,54,54,38.8076752929771
7268671,1,3,1,2,2,6,1,54,54,37.198986727404
7268676,1,1,1,2,3,3,1,54,54,26.2352565751626
7268679,1,1,1,5,5,1,1,54,54,22.2737747833896
7268681,1,2,1,2,5,4,1,54,54,21.7985475772413
7268690,1,1,1,2,2,6,1,54,54,14.401974730259
7268691,1,1,1,1,3,2,1,54,54,21.892385386222
7268697,1,2,1,3,3,4,1,54,54,20.5138679904878
7268698,1,1,2,5,4,2,1,54,54,19.5380502293826
7268704,1,1,2,5,3,6,1,54,54,23.8336984100852
7268709,1,1,1,5,5,1,1,54,54,119.778864571823
7268719,1,1,1,2,2,3,1,54,54,27.6935859056889
7268732,1,1,1,5,2,1,1,54,54,46.90015790096
7268754,1,1,1,2,3,1,1,63,63,12.1704058369333
7268760,1,3,1,1,4,1,1,63,63,8.72659191995786
7268761,1,1,1,4,5,1,1,63,63,12.6270040414153
7268765,1,2,1,2,2,4,1,63,63,12.7940038326973
7268776,1,2,1,2,5,1,1,63,63,11.6360219349828
7268802,1,1,1,3,4,1,1,63,63,17.1881204202029
7268811,1,1,1,5,5,6,1,66,66,24.3596127194694
7268812,1,2,1,4,5,6,1,66,66,16.6297597295414
7268816,1,1,1,2,5,1,1,66,66,14.0295534474797
7268816,1,2,1,4,1,1,1,66,66,14.0295534474797
7268816,1,3,1,2,3,1,1,66,66,14.0295534474797
7268817,1,1,1,2,5,1,1,66,66,64.6604388684707
7268821,1,1,1,2,4,1,1,66,66,10.9261398598352
7268821,1,4,1,2,5,1,1,66,66,10.9261398598352
7268827,1,1,1,4,4,1,1,66,66,8.60894434952831
7268836,1,1,1,2,4,1,1,66,66,16.5477098959719
7268854,1,1,2,1,2,2,1,66,66,11.2888793013274
7268859,1,1,1,5,5,6,1,66,66,12.2041363993144
7268865,1,2,1,5,5,6,1,66,66,16.6297597295414
7268870,1,2,1,2,3,1,1,68,"",23.3305068609027
7268872,1,2,1,3,2,1,1,68,"",18.8126558908753
7268876,1,1,1,5,5,6,1,68,"",34.6201151415836
7268881,1,1,1,1,3,1,1,68,"",24.1509511943855
7268882,1,2,1,1,4,1,1,68,"",30.2733929961347
7268885,1,2,1,1,4,6,1,68,"",35.5660840650467
7268888,1,3,1,1,3,1,1,68,68,25.434542893757
7268902,1,1,2,2,3,1,1,68,68,17.871770585424
7268904,1,2,2,1,2,2,1,68,68,24.860076104188
7268905,1,1,1,1,3,2,1,68,68,37.1553456609383
7268906,1,2,1,4,5,1,1,68,68,40.9101882771884
7268910,1,2,1,2,5,6,1,68,68,12.0730505852118
7268913,1,1,2,2,1,2,1,68,68,14.656789004502
7268920,1,1,1,2,2,6,1,68,68,17.3560983105156
7268929,1,2,1,1,5,1,1,68,68,133.65897421905
7268931,1,2,2,2,5,3,1,68,68,45.3173147011553
7268931,1,5,1,1,5,6,1,68,68,45.3173147011553
7268933,1,1,1,1,2,1,1,68,68,169.090308671578
7268936,1,1,1,6,3,1,1,68,68,47.0726319295051
7268943,1,5,1,2,1,1,1,68,68,34.7375327558345
7268948,1,1,1,4,3,1,1,68,68,26.1828301298738
7268951,1,1,3,5,5,1,1,68,68,144.884427916858
7268953,1,1,1,5,5,6,1,68,68,24.1472211395149
7268953,1,2,1,4,5,6,1,68,68,24.1472211395149
7268954,1,1,2,5,5,6,1,68,68,20.7679808843776
7268961,1,1,1,4,1,4,1,70,70,17.5377159227028
7268964,1,2,1,1,3,6,1,70,70,16.5599136860868
7268965,1,1,1,2,4,1,1,70,70,12.2660987031723
7268966,1,1,1,2,1,1,1,70,70,16.5361525093928
7268968,1,2,1,2,5,6,1,70,70,17.6741086986195
7268969,1,4,1,2,5,6,1,70,70,17.7294330813708
7268970,1,1,1,2,5,4,1,70,70,10.9027804685492
7268970,1,3,1,2,1,6,1,70,70,10.9027804685492
7268972,1,1,1,1,2,2,1,70,70,10.5226295536217
7268972,1,2,1,2,1,1,1,70,70,10.5226295536217
7268973,1,2,1,1,4,1,1,70,70,11.6651158721301
7268976,1,1,1,2,5,2,1,70,70,10.887580367029
7268979,1,1,1,7,5,6,1,73,73,21.3161151093268
7268980,1,1,1,5,5,1,1,73,73,29.756155323364
7268983,1,1,2,2,5,1,1,73,73,20.6870516496689
7268986,1,1,1,2,5,3,1,73,73,37.4726783681277
7268999,1,1,1,1,5,3,1,76,"",24.0315891260243
7269007,1,1,1,2,2,1,1,76,"",27.4646732868849
7269008,1,1,1,2,5,6,1,76,76,98.7119404590341
7269008,1,3,1,2,2,1,1,76,76,98.7119404590341
7269010,1,5,1,5,5,1,1,76,76,120.986087509712
7269014,1,1,1,1,2,1,1,76,76,102.451724201469
7269020,1,1,1,5,4,1,1,76,76,96.697411061911
7269022,1,1,1,2,3,1,1,76,76,105.304266377782
7269027,1,2,1,2,5,1,1,76,76,65.3056469403176
7269027,1,3,1,4,3,1,1,76,76,65.3056469403176
7269028,1,1,1,4,4,6,1,76,76,93.8960411376828
7269028,1,2,1,4,3,1,1,76,76,93.8960411376828
7269029,1,1,1,1,3,1,1,76,76,72.8921834267695
7269030,1,1,1,4,4,1,1,76,76,64.1956743822083
7269032,1,1,1,4,2,1,1,76,76,11.9683061064596
7269039,1,2,1,1,5,1,1,76,76,7.19913096688229
7269042,1,1,5,2,4,,1,76,76,91.1628967554108
7269044,1,2,2,1,2,2,1,76,76,73.7560763299743
7269047,1,1,1,3,5,1,1,76,76,42.5307017101037
7269048,1,1,1,4,3,1,1,76,76,85.4166085906595
7269051,1,1,1,4,5,1,1,76,76,67.4148899739761
7269059,1,1,4,3,5,,1,76,76,63.7960525651556
7269102,1,1,1,2,5,6,1,88,88,2.09830760478476
7269103,1,1,1,2,5,6,1,88,88,1.86037009400873
7269104,1,1,1,2,5,3,1,88,88,3.14746140717714
7269108,1,1,1,2,5,1,1,88,88,4.19661520956952
7269113,1,1,3,2,5,6,1,88,88,3.48280267724143
7269115,1,1,1,1,5,8,1,88,88,5.29730905354158
7269115,1,2,1,2,5,6,1,88,88,5.29730905354158
7269150,1,3,1,1,5,3,1,08,"",249.909423944392
7269152,1,1,1,1,3,3,1,08,"",228.690614806099
7269159,1,2,1,1,3,2,2,08,"",17.1463869229006
7269163,1,1,2,3,4,6,2,08,"",39.8321691015861
7269170,1,1,1,1,4,6,2,08,"",37.0699954605612
7269181,1,2,1,1,1,3,2,08,"",36.8306251813069
7269189,1,1,2,2,4,1,2,08,"",35.7606276381757
7269189,1,2,2,1,2,1,2,08,"",35.7606276381757
7269190,1,1,1,1,1,4,2,08,"",35.7606276381757
7269190,1,2,1,2,1,1,2,08,"",35.7606276381757
7269194,1,1,2,1,2,4,1,08,"",144.11229381937
7269196,1,1,1,1,5,2,1,08,"",121.252567931178
7269200,1,1,1,2,5,1,1,08,"",52.4479846006642
7269206,1,1,2,1,2,4,2,08,"",3.82587265875262
7269207,1,1,1,1,3,1,2,08,"",3.45616556059958
7269210,1,1,1,4,1,4,2,08,"",3.32157503670955
7269211,1,1,1,3,5,1,2,08,"",1.99086794060193
7269212,1,1,2,3,4,6,2,08,"",3.57228484514417
7269213,1,1,2,2,4,1,2,08,"",3.55668428062391
7269215,1,2,2,6,5,4,2,08,"",2.95507956137959
7269225,1,2,2,1,5,1,1,08,"",117.941919809858
7269226,1,1,1,1,2,6,1,08,"",169.796893230439
7269228,1,3,1,1,4,6,1,08,"",52.1393456902391
7269229,1,1,1,2,1,1,1,08,"",122.109010784753
7269230,1,2,1,1,5,1,1,08,"",108.542167329189
7269234,1,3,1,1,5,6,1,08,"",58.8848280425933
7269235,1,1,1,1,5,6,1,08,"",96.4382646467235
7269236,1,1,2,3,5,1,1,08,"",53.4576047443278
7269236,1,2,1,1,3,1,1,08,"",53.4576047443278
7269238,1,1,2,1,5,3,1,08,"",73.318090186653
7269240,1,3,2,3,5,1,1,08,"",66.805188973757
7269241,1,1,1,1,2,6,1,08,"",61.1997709943985
7269241,1,2,1,3,5,1,1,08,"",61.1997709943985
7269243,1,5,2,1,3,6,1,08,"",78.3603352628259
7269244,1,2,2,1,2,2,1,08,"",92.9286763818685
7269244,1,3,1,1,5,2,1,08,"",92.9286763818685
7269246,1,2,1,2,2,3,1,08,"",135.654980744035
7269261,1,1,1,5,3,1,1,08,"",136.49698424435
7269261,1,2,1,1,2,1,1,08,"",136.49698424435
7269262,1,1,1,1,3,1,1,08,"",89.160985027333
7269265,1,1,1,1,3,2,1,08,"",119.947164878338
7269268,1,1,2,1,5,1,2,08,"",41.5207975724374
7269270,1,1,1,1,5,1,2,08,"",51.267628863404
7269275,1,2,1,4,4,1,2,08,"",65.1128429343287
7269276,1,2,1,1,4,1,2,08,"",50.0444134940298
7269278,1,1,1,1,5,2,2,08,"",66.1410452669582
7269280,1,1,2,3,5,1,2,08,"",45.3959457458316
7269281,1,1,1,1,5,6,2,08,"",51.267628863404
7269284,1,2,2,4,1,1,2,08,"",79.7734376248791
7269287,1,2,1,2,5,1,2,13,"",91.3637974276411
7269287,1,3,1,2,1,1,2,13,"",91.3637974276411
7269288,1,1,1,4,1,1,2,13,"",99.9581532506096
7269288,1,3,1,2,1,1,2,13,"",99.9581532506096
7269291,1,1,1,2,2,3,2,13,"",162.232951562088
7269293,1,2,1,1,5,1,2,13,"",100.815692535993
7269295,1,2,1,1,5,4,2,13,"",103.093219941873
7269296,1,1,2,1,2,2,2,13,"",100.679740026073
7269301,1,1,1,1,2,6,1,13,"",434.864092452881
7269302,1,1,1,1,3,1,1,13,"",319.036001303106
7269308,1,1,1,2,4,6,1,13,"",445.443185328344
7269312,1,1,1,2,5,2,2,13,"",181.613703527913
7269319,1,1,1,3,4,1,1,13,"",238.390827973039
7269320,1,2,1,2,5,2,1,13,"",208.45653331214
7269322,1,1,1,2,5,1,1,13,"",335.821514230567
7269323,1,1,1,1,3,6,1,13,"",294.920230199494
7269324,1,3,1,1,2,1,1,13,"",280.803782982393
7269324,1,9,1,2,4,2,1,13,"",280.803782982393
7269325,1,1,1,5,5,1,1,13,"",180.071413000328
7269329,1,2,1,1,3,1,1,13,"",314.046451438588
7269331,1,2,1,3,5,6,1,13,"",156.997361189521
7269332,1,2,1,4,3,1,1,13,"",142.918910337574
7269334,1,1,1,3,5,1,1,13,"",138.718774462056
7269334,2,1,1,2,5,2,1,13,"",138.718774462056
7269335,1,1,1,2,5,1,1,13,"",172.430340717281
7269339,1,1,1,2,5,1,1,13,"",158.90836319376
7269343,1,1,1,3,1,1,2,13,"",19.7985577829955
7269345,1,1,1,2,3,1,2,13,"",18.8754027383385
7269347,1,3,3,2,5,1,1,13,"",92.2267019431784
7269351,1,1,1,1,5,1,1,13,"",115.106241394124
7269352,1,1,1,2,4,1,1,13,"",96.5992645141769
7269359,1,1,1,2,4,1,2,13,"",217.197872923385
7269362,1,1,1,2,5,1,2,13,"",151.979322789592
7269362,1,2,1,2,5,2,2,13,"",151.979322789592
7269364,1,1,1,2,1,1,2,13,"",236.007892982966
7269365,1,3,1,3,5,1,2,13,"",147.48632872334
7269368,1,1,1,3,5,1,2,13,"",210.841481723598
7269369,1,1,1,3,5,1,2,13,"",106.06015456354
7269369,1,2,1,1,5,6,2,13,"",106.06015456354
7269369,1,3,1,1,4,6,2,13,"",106.06015456354
7269371,1,1,1,3,5,1,2,13,"",92.2219745596312
7269371,1,2,1,4,5,1,2,13,"",92.2219745596312
7269372,1,1,1,3,5,1,2,13,"",146.906084434321
7269373,1,1,1,2,5,1,2,13,"",171.845040206574
7269373,1,2,1,2,5,1,2,13,"",171.845040206574
7269374,1,1,1,1,5,6,2,13,"",108.600499077728
7269390,1,1,1,3,5,1,2,44,"",181.787170212067
7269392,1,1,1,3,5,6,2,44,"",217.797571026926
7269394,1,1,1,3,5,1,2,44,"",192.097013228918
7269398,1,1,1,3,4,1,2,44,"",219.312508049596
7269399,1,1,1,3,5,1,2,44,"",148.899345939252
7269400,1,1,1,3,5,1,2,44,"",181.787170212067
7269401,1,1,1,3,5,1,2,44,"",209.292652895692
7269401,1,2,1,3,5,6,2,44,"",209.292652895692
7269403,1,1,1,3,5,1,2,44,"",194.164969457903
7269407,1,1,2,3,5,2,2,44,"",199.130604765488
7269407,1,2,2,3,5,6,2,44,"",199.130604765488
7269408,1,1,1,3,4,1,2,44,"",212.45336331766
7269409,1,1,1,3,5,1,2,44,"",233.906058411064
7269410,1,1,2,3,5,6,2,44,"",191.004259035935
7269410,1,2,1,3,5,2,2,44,"",191.004259035935
7269412,1,1,1,3,2,1,2,44,"",213.96830034033
7269412,1,2,1,2,4,1,2,44,"",213.96830034033
7269413,1,1,1,3,5,1,2,44,"",208.402324664264
7269413,1,2,1,3,5,1,2,44,"",208.402324664264
7269415,1,1,1,3,4,1,2,44,"",211.508404011324
7269418,1,2,1,3,5,1,2,44,"",196.914853649856
7269419,1,1,1,3,5,1,2,44,"",219.48695485423
7269420,1,1,1,2,2,1,2,44,"",219.312508049596
7269421,1,1,1,1,2,6,2,44,"",209.150459919392
7269423,1,1,1,3,5,6,2,44,"",208.205500613056
7269425,1,1,1,3,5,1,2,44,"",145.346695417264
7269432,1,7,1,1,2,6,2,44,"",48.2091827142199
7269445,1,2,1,3,5,1,2,44,"",100.912362441473
7269446,1,1,2,3,3,1,2,20,"",67.0585779942437
7269452,1,3,1,1,1,1,2,20,"",105.485411460737
7269456,1,2,2,1,5,1,2,20,"",55.2754608043836
7269456,1,3,2,3,4,1,2,20,"",55.2754608043836
7269459,1,1,1,1,1,1,2,20,"",59.8987959632498
7269460,1,2,1,1,4,8,2,20,"",55.2617831336482
7269460,1,4,1,1,2,8,2,20,"",55.2617831336482
7269462,1,2,2,2,5,1,2,20,"",51.1931929480852
7269463,1,1,1,1,2,6,2,20,"",30.1917053646659
7269465,1,1,1,1,4,1,2,20,"",50.4214274570468
7269467,1,1,1,1,1,1,2,20,"",48.0942339252325
7269473,1,2,2,3,5,1,1,20,"",137.053387676761
7269475,1,1,2,1,2,3,1,20,"",107.981156627281
7269476,1,1,5,3,5,,1,20,"",108.56285979063
7269479,1,1,1,1,4,4,2,20,"",75.9186463788365
7269482,1,1,2,1,2,3,2,20,"",115.506431547861
7269489,1,1,2,1,3,4,2,20,"",74.9800402744781
7269493,1,1,1,1,1,1,2,20,"",115.839945786562
7269494,1,1,1,1,1,5,2,20,"",117.41286406644
7269497,1,2,1,2,5,1,2,20,"",75.82906261492
7269506,1,1,1,2,2,4,1,20,"",88.4287674827996
7269506,1,2,1,2,5,4,1,20,"",88.4287674827996
7269506,1,3,1,2,2,4,1,20,"",88.4287674827996
7269507,1,1,1,1,4,1,1,20,"",105.719154884737
7269513,1,1,1,1,4,6,1,20,"",153.451782072078
7269516,1,1,1,2,5,1,1,20,"",179.075455135113
7269521,1,2,1,1,3,1,1,20,"",316.887961918555
7269525,1,1,1,1,2,2,1,20,"",326.35550409067
7269532,1,2,2,4,5,1,1,20,"",150.145069348446
7269539,1,1,2,2,5,1,2,20,"",109.569463626452
7269541,1,2,1,2,3,4,2,20,"",93.4364627552929
7269542,1,1,1,3,5,1,2,20,"",67.4832412256325
7269543,1,1,2,2,5,1,2,20,"",86.4850805824895
7269544,1,1,1,3,5,1,2,20,"",67.4832412256325
7269546,1,1,1,3,5,1,2,20,"",67.4832412256325
7269550,1,1,1,3,5,1,2,20,"",93.7856696688068
7269551,1,1,2,2,5,6,2,20,"",101.425733947095
7269552,1,1,2,2,5,6,1,20,"",113.136689249645
7269553,1,1,2,2,4,1,1,20,"",184.523822541642
7269557,1,1,1,2,4,3,1,20,"",149.82337593819
7269563,1,1,1,2,5,1,2,20,"",38.8443904870756
7269563,1,2,1,2,2,4,2,20,"",38.8443904870756
7269592,1,1,1,2,5,3,1,20,"",96.7518872038047
7269593,1,1,2,1,3,8,1,20,"",111.484055808669
7269594,1,1,1,2,5,1,1,20,"",84.3354285476932
7269597,1,1,4,2,5,,1,20,"",71.9235713503408
7269604,1,1,2,3,5,6,2,20,"",35.5732461778856
7269609,1,1,4,1,5,,2,20,"",43.5656281066959
7269614,1,1,1,3,5,1,1,20,"",92.4419146850257
7269615,1,1,1,1,5,1,1,20,"",113.906914322186
7269615,1,2,1,2,2,2,1,20,"",113.906914322186
7269616,1,1,1,2,5,3,1,20,"",174.930867489022
7269624,1,1,1,2,5,1,1,20,"",158.503612677672
7269625,1,1,5,2,2,,1,20,"",154.487388846221
7269626,1,1,1,2,1,1,1,20,"",167.293067437026
7269632,1,1,1,3,5,1,2,20,"",77.0250350881285
7269634,1,1,1,1,2,1,2,20,"",95.6882948305862
7269638,1,1,3,1,2,2,2,20,"",109.144443620429
7269640,1,2,1,3,2,1,2,20,"",89.229195504734
7269646,1,1,1,2,3,2,2,20,"",84.1465118979879
7269658,1,1,3,2,3,1,1,20,"",166.96498008951
7269660,1,1,2,1,4,6,1,20,"",161.984241245425
7269663,1,1,1,2,5,1,1,20,"",142.774289861091
7269663,1,3,1,2,1,6,1,20,"",142.774289861091
7269664,1,2,3,1,5,6,1,20,"",199.874592412027
7269666,1,1,1,1,5,8,1,20,"",171.550868802182
7269666,1,2,1,1,2,1,1,20,"",171.550868802182
7269667,1,1,1,1,5,1,1,20,"",217.663043957909
7269669,1,2,1,1,1,2,1,20,"",211.08610697177
7269690,1,1,1,1,5,1,1,20,"",126.101573994893
7269701,1,1,2,1,4,1,1,20,"",124.051550353729
7269712,1,1,1,1,5,1,2,20,"",64.7294628783743
7269713,1,1,1,2,5,5,2,20,"",96.9169265542709
7269715,1,1,1,2,5,1,2,20,"",90.9218025502305
7269718,1,2,2,1,5,6,2,20,"",91.9468470432418
7269726,1,1,1,2,1,1,1,25,"",417.455758417496
7269731,1,2,1,4,1,6,2,25,"",153.461388911963
7269736,1,1,1,1,2,6,2,25,"",252.371548335789
7269739,1,2,4,5,2,,1,25,"",592.654746875732
7269744,1,1,1,5,5,1,1,25,"",690.315654122815
7269745,1,1,1,5,4,3,1,25,"",523.622797637285
7269746,1,1,1,3,2,1,1,25,"",328.452384132559
7269748,1,1,1,1,2,1,1,25,"",746.744981063423
7269754,1,3,2,3,5,1,2,25,"",171.367718953364
7269766,1,1,1,5,4,1,2,25,"",99.3185436280137
7269769,1,2,1,4,2,1,1,25,"",411.959637359671
7269773,1,1,1,5,5,1,1,25,"",584.163997097195
7269782,1,1,2,1,3,6,2,25,"",112.840385315932
7269788,1,1,2,3,5,1,2,25,"",4.27747217029172
7269791,1,2,1,1,2,1,2,25,"",8.28982977313534
7269796,1,2,1,1,1,3,2,25,"",10.2006898799049
7269798,1,1,2,1,4,1,2,25,"",4.37250774077969
7269801,1,1,1,2,4,6,2,25,"",11.244636587486
7269803,1,2,1,1,2,6,2,25,"",4.27747217029172
7269804,1,1,1,1,1,1,2,25,"",6.68989955337772
7269804,1,2,1,1,1,1,2,25,"",6.68989955337772
7269805,1,1,1,5,5,3,2,25,"",142.185830724537
7269807,1,1,4,4,3,,2,25,"",167.737892829214
7269808,1,1,1,1,5,1,2,25,"",196.931787931578
7269810,1,1,2,2,5,1,2,25,"",119.452619725937
7269815,1,1,1,1,5,2,1,25,"",124.389133066981
7269822,1,1,1,1,5,1,2,25,"",174.180434174572
7269825,1,1,1,3,3,1,1,25,"",68.0086817509068
7269831,1,1,1,1,5,1,1,25,"",119.468724220324
7269836,1,1,1,7,1,1,1,25,"",70.882775214878
7269842,1,1,1,3,5,1,1,25,"",122.916250926417
7269842,1,2,1,2,5,2,1,25,"",122.916250926417
7269851,1,2,1,2,4,1,1,11,11,471.061245351926
7269872,1,1,2,2,4,2,1,25,"",127.838208072057
7269879,1,1,1,5,5,6,1,25,"",150.100763262953
7269886,1,2,1,2,5,6,2,25,"",149.46865797825
7269890,1,2,1,2,4,1,1,25,"",116.600803079482
7269891,1,1,2,3,3,1,2,25,"",191.305069976309
7269900,1,1,1,5,4,1,2,25,"",163.818329412575
7269902,1,1,1,1,5,1,2,25,"",166.181571254631
7269906,1,1,1,2,4,1,1,25,"",231.572421364433
7269911,1,1,2,1,5,3,1,25,"",352.557648862047
7269921,1,1,1,5,4,1,1,25,"",574.451468540441
7269934,1,1,2,2,5,4,1,25,"",81.9136380755004
7269957,1,1,1,3,5,1,2,18,"",21.1326659853928
7269965,1,1,5,3,5,,2,18,"",37.4582646373331
